id,Elevation,Aspect,Slope,Wilderness,Soil_Type,Hillshade_9am,Hillshade_noon,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Fire_Points
13163,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,2,low
13164,elevation_low,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid
13165,elevation_medium,aspect_medium,slope_medium,cache,vanet_b,hillshade_9am_max,hillnoon_min,0,0,mid
13166,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,2,low
13167,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid
13168,elevation_medium,aspect_low,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,5,4,mid
13169,elevation_high,aspect_ultra,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_min,2,0,high
13170,elevation_ultra,aspect_low,slope_low,rawah,moran_b,hillshade_9am_min,hillnoon_min,4,3,mid
13171,elevation_high,aspect_medium,slope_medium,rawah,como_a,hillshade_9am_max,hillnoon_min,4,4,mid
13172,elevation_high,aspect_high,slope_medium,rawah,como_a,hillshade_9am_max,hillnoon_max,4,3,mid
13173,elevation_medium,aspect_ultra,slope_low,cache,bullwark_b,hillshade_9am_min,hillnoon_max,5,4,low
13174,elevation_low,aspect_medium,slope_ultra,cache,gateview_a,hillshade_9am_max,hillnoon_min,0,0,low
13175,elevation_medium,aspect_high,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_max,4,4,low
13176,elevation_medium,aspect_high,slope_low,cache,vanet_a,hillshade_9am_min,hillnoon_max,5,4,low
13177,elevation_medium,aspect_low,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,3,mid
13178,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,1,low
13179,elevation_low,aspect_medium,slope_low,cache,vanet_a,hillshade_9am_min,hillnoon_min,0,0,low
13180,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
13181,elevation_medium,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,mid
13182,elevation_medium,aspect_ultra,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,5,4,mid
13183,elevation_medium,aspect_low,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,4,low
13184,elevation_ultra,aspect_ultra,slope_medium,rawah,leighcan_i,hillshade_9am_min,hillnoon_min,3,1,high
13185,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid
13186,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,1,low
13187,elevation_low,aspect_medium,slope_high,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,0,mid
13188,elevation_low,aspect_ultra,slope_ultra,cache,ratake_a,hillshade_9am_min,hillnoon_max,2,1,mid
13189,elevation_medium,aspect_low,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_min,0,0,mid
13190,elevation_low,aspect_medium,slope_medium,cache,vanet_a,hillshade_9am_max,hillnoon_min,1,0,low
13191,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,2,low
13192,elevation_low,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_max,0,0,mid
13193,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_max,3,3,mid
13194,elevation_ultra,aspect_medium,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_min,6,3,mid
13195,elevation_low,aspect_low,slope_ultra,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,1,mid
13196,elevation_low,aspect_medium,slope_high,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,0,mid
13197,elevation_low,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,1,1,low
13198,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,3,low
13199,elevation_medium,aspect_medium,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,4,low
13200,elevation_ultra,aspect_ultra,slope_low,rawah,leighcan_i,hillshade_9am_min,hillnoon_min,0,0,high
13201,elevation_ultra,aspect_ultra,slope_low,rawah,leighcan_i,hillshade_9am_min,hillnoon_min,0,0,high
13202,elevation_ultra,aspect_medium,slope_low,rawah,moran_a,hillshade_9am_max,hillnoon_min,0,0,high
13203,elevation_low,aspect_high,slope_ultra,cache,cathedral_a,hillshade_9am_min,hillnoon_max,3,4,low
13204,elevation_low,aspect_medium,slope_ultra,cache,ratake_a,hillshade_9am_max,hillnoon_min,1,2,mid
13205,elevation_medium,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,0,mid
13206,elevation_medium,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_max,0,0,mid
13207,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,1,low
13208,elevation_low,aspect_medium,slope_high,cache,vanet_a,hillshade_9am_max,hillnoon_min,1,1,low
13209,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
13210,elevation_ultra,aspect_ultra,slope_medium,rawah,leighcan_i,hillshade_9am_min,hillnoon_min,0,0,high
13211,elevation_high,aspect_medium,slope_medium,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,1,low
13212,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,mid
13213,elevation_medium,aspect_medium,slope_medium,cache,vanet_b,hillshade_9am_max,hillnoon_min,0,0,mid
13214,elevation_medium,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,3,low
13215,elevation_low,aspect_medium,slope_low,cache,vanet_b,hillshade_9am_max,hillnoon_min,0,0,low
13216,elevation_medium,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,3,mid
13217,elevation_low,aspect_medium,slope_ultra,cache,vanet_b,hillshade_9am_max,hillnoon_min,2,3,mid
13218,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid
13219,elevation_medium,aspect_high,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,5,4,low
13220,elevation_medium,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_max,4,4,low
13221,elevation_medium,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_max,3,3,low
13222,elevation_ultra,aspect_medium,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_min,5,4,mid
13223,elevation_medium,aspect_medium,slope_medium,cache,vanet_a,hillshade_9am_max,hillnoon_min,4,1,mid
13224,elevation_low,aspect_high,slope_high,cache,cathedral_a,hillshade_9am_min,hillnoon_max,3,3,low
13225,elevation_medium,aspect_ultra,slope_medium,cache,vanet_a,hillshade_9am_min,hillnoon_max,5,4,low
13226,elevation_low,aspect_medium,slope_low,cache,cryaquolis_a,hillshade_9am_min,hillnoon_min,0,0,low
13227,elevation_low,aspect_medium,slope_high,cache,ratake_a,hillshade_9am_max,hillnoon_min,2,1,mid
13228,elevation_low,aspect_ultra,slope_low,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low
13229,elevation_low,aspect_medium,slope_high,cache,vanet_b,hillshade_9am_max,hillnoon_min,0,1,mid
13230,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid
13231,elevation_medium,aspect_ultra,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,5,4,mid
13232,elevation_medium,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,3,low
13233,elevation_ultra,aspect_ultra,slope_high,rawah,leighcan_i,hillshade_9am_min,hillnoon_min,0,0,high
13234,elevation_high,aspect_medium,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,1,low
13235,elevation_low,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_max,0,0,low
13236,elevation_low,aspect_low,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,low
13237,elevation_medium,aspect_high,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_max,4,4,low
13238,elevation_low,aspect_low,slope_low,cache,cryaquolis_a,hillshade_9am_min,hillnoon_min,0,0,low
13239,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_max,0,1,low
13240,elevation_low,aspect_medium,slope_high,cache,ratake_a,hillshade_9am_max,hillnoon_min,1,1,mid
13241,elevation_medium,aspect_low,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_min,3,1,mid
13242,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,5,3,mid
13243,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_max,4,4,mid
13244,elevation_medium,aspect_high,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_max,5,4,mid
13245,elevation_medium,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_min,hillnoon_max,5,4,low
13246,elevation_ultra,aspect_ultra,slope_high,rawah,moran_a,hillshade_9am_min,hillnoon_min,3,1,high
13247,elevation_high,aspect_medium,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,2,low
13248,elevation_low,aspect_high,slope_medium,cache,haploborolis_a,hillshade_9am_min,hillnoon_max,0,0,low
13249,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low
13250,elevation_low,aspect_ultra,slope_high,cache,cryaquolis_a,hillshade_9am_min,hillnoon_min,0,0,low
13251,elevation_medium,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_max,4,3,low
13252,elevation_high,aspect_high,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,3,0,low
13253,elevation_high,aspect_medium,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,2,low
13254,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_max,2,2,low
13255,elevation_low,aspect_medium,slope_low,cache,haploborolis_a,hillshade_9am_max,hillnoon_max,0,0,low
13256,elevation_medium,aspect_medium,slope_high,cache,vanet_b,hillshade_9am_max,hillnoon_min,0,0,mid
13257,elevation_medium,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,2,mid
13258,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,2,low
13259,elevation_low,aspect_low,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid
13260,elevation_ultra,aspect_ultra,slope_high,rawah,leighcan_i,hillshade_9am_min,hillnoon_min,1,1,high
13261,elevation_ultra,aspect_ultra,slope_medium,rawah,leighcan_i,hillshade_9am_min,hillnoon_min,2,2,high
13262,elevation_medium,aspect_medium,slope_low,cache,vanet_a,hillshade_9am_min,hillnoon_min,4,2,low
13263,elevation_low,aspect_ultra,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low
13264,elevation_low,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_max,2,1,mid
13265,elevation_medium,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid
13266,elevation_ultra,aspect_ultra,slope_low,rawah,moran_a,hillshade_9am_min,hillnoon_max,2,1,high
13267,elevation_ultra,aspect_medium,slope_ultra,rawah,moran_a,hillshade_9am_max,hillnoon_min,2,3,high
13268,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,1,mid
13269,elevation_medium,aspect_medium,slope_medium,cache,vanet_b,hillshade_9am_max,hillnoon_min,0,0,mid
13270,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low
13271,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
13272,elevation_ultra,aspect_ultra,slope_low,rawah,moran_b,hillshade_9am_min,hillnoon_max,0,0,high
13273,elevation_high,aspect_medium,slope_ultra,rawah,como_a,hillshade_9am_max,hillnoon_min,5,0,mid
13274,elevation_high,aspect_medium,slope_medium,comanche,catamount_b,hillshade_9am_max,hillnoon_min,3,3,low
13275,elevation_low,aspect_ultra,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,low
13276,elevation_low,aspect_medium,slope_high,cache,vanet_b,hillshade_9am_max,hillnoon_min,0,0,mid
13277,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_max,3,3,mid
13278,elevation_medium,aspect_low,slope_low,cache,vanet_a,hillshade_9am_min,hillnoon_min,4,3,low
13279,elevation_medium,aspect_low,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_min,2,1,mid
13280,elevation_medium,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
13281,elevation_medium,aspect_high,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,5,4,mid
13282,elevation_low,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_max,4,3,mid
13283,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low
13284,elevation_medium,aspect_ultra,slope_high,cache,vanet_a,hillshade_9am_min,hillnoon_min,4,3,low
13285,elevation_medium,aspect_medium,slope_ultra,cache,cathedral_a,hillshade_9am_max,hillnoon_min,3,3,low
13286,elevation_medium,aspect_medium,slope_medium,cache,vanet_b,hillshade_9am_max,hillnoon_min,0,0,mid
13287,elevation_low,aspect_low,slope_low,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,mid
13288,elevation_low,aspect_medium,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_max,0,0,low
13289,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid
13290,elevation_medium,aspect_ultra,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,2,mid
13291,elevation_ultra,aspect_ultra,slope_ultra,rawah,moran_a,hillshade_9am_min,hillnoon_min,4,3,high
13292,elevation_medium,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,low
13293,elevation_medium,aspect_medium,slope_low,cache,vanet_b,hillshade_9am_min,hillnoon_min,2,1,mid
13294,elevation_medium,aspect_medium,slope_low,cache,vanet_c,hillshade_9am_max,hillnoon_min,0,0,mid
13295,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,1,low
13296,elevation_ultra,aspect_low,slope_low,rawah,moran_b,hillshade_9am_min,hillnoon_max,2,0,high
13297,elevation_ultra,aspect_ultra,slope_ultra,rawah,como_a,hillshade_9am_min,hillnoon_min,5,3,high
13298,elevation_medium,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,2,mid
13299,elevation_medium,aspect_medium,slope_low,cache,vanet_c,hillshade_9am_max,hillnoon_min,1,0,mid
13300,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,mid
13301,elevation_medium,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,3,3,mid
13302,elevation_medium,aspect_high,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_max,3,3,mid
13303,elevation_medium,aspect_low,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,low
13304,elevation_ultra,aspect_low,slope_low,rawah,moran_a,hillshade_9am_min,hillnoon_min,4,3,mid
13305,elevation_high,aspect_medium,slope_medium,comanche,catamount_b,hillshade_9am_max,hillnoon_min,0,0,low
13306,elevation_low,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low
13307,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid
13308,elevation_medium,aspect_low,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,5,4,mid
13309,elevation_ultra,aspect_low,slope_low,rawah,moran_b,hillshade_9am_min,hillnoon_max,3,0,high
13310,elevation_ultra,aspect_low,slope_high,rawah,moran_b,hillshade_9am_min,hillnoon_min,1,1,high
13311,elevation_high,aspect_ultra,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,2,0,low
13312,elevation_medium,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_max,2,1,low
13313,elevation_medium,aspect_high,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_max,4,1,low
13314,elevation_low,aspect_low,slope_medium,cache,vanet_a,hillshade_9am_min,hillnoon_min,0,0,low
13315,elevation_medium,aspect_medium,slope_low,cache,vanet_c,hillshade_9am_max,hillnoon_max,3,1,mid
13316,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,mid
13317,elevation_medium,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,1,mid
13318,elevation_medium,aspect_high,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,5,4,mid
13319,elevation_ultra,aspect_medium,slope_low,rawah,moran_b,hillshade_9am_min,hillnoon_min,4,0,high
13320,elevation_low,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,1,low
13321,elevation_low,aspect_medium,slope_high,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,0,low
13322,elevation_low,aspect_low,slope_medium,cache,vanet_a,hillshade_9am_min,hillnoon_min,0,0,low
13323,elevation_medium,aspect_ultra,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,3,mid
13324,elevation_medium,aspect_ultra,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,3,mid
13325,elevation_medium,aspect_ultra,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,4,3,mid
13326,elevation_medium,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,mid
13327,elevation_low,aspect_medium,slope_high,cache,bullwark_a,hillshade_9am_max,hillnoon_min,0,0,mid
13328,elevation_medium,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,mid
13329,elevation_medium,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,3,3,mid
13330,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,low
13331,elevation_low,aspect_low,slope_medium,cache,cathedral_a,hillshade_9am_min,hillnoon_min,0,0,low
13332,elevation_medium,aspect_low,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,3,mid
13333,elevation_medium,aspect_low,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_min,0,0,mid
13334,elevation_medium,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,3,3,mid
13335,elevation_medium,aspect_ultra,slope_high,cache,bullwark_b,hillshade_9am_min,hillnoon_min,2,1,mid
13336,elevation_medium,aspect_low,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,6,4,mid
13337,elevation_high,aspect_ultra,slope_high,rawah,como_a,hillshade_9am_min,hillnoon_min,2,0,high
13338,elevation_ultra,aspect_medium,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_min,3,3,mid
13339,elevation_high,aspect_low,slope_high,comanche,catamount_a,hillshade_9am_min,hillnoon_min,2,0,low
13340,elevation_low,aspect_medium,slope_medium,cache,vanet_a,hillshade_9am_max,hillnoon_min,2,0,low
13341,elevation_medium,aspect_medium,slope_ultra,cache,bullwark_a,hillshade_9am_max,hillnoon_min,0,0,mid
13342,elevation_low,aspect_low,slope_low,cache,vanet_b,hillshade_9am_min,hillnoon_min,0,0,mid
13343,elevation_medium,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid
13344,elevation_low,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,1,3,low
13345,elevation_low,aspect_medium,slope_high,cache,gateview_a,hillshade_9am_max,hillnoon_min,0,0,low
13346,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low
13347,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,low
13348,elevation_medium,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_max,1,1,low
13349,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid
13350,elevation_medium,aspect_ultra,slope_low,cache,vanet_b,hillshade_9am_min,hillnoon_min,0,0,mid
13351,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,2,low
13352,elevation_medium,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid
13353,elevation_medium,aspect_medium,slope_medium,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,5,3,mid
13354,elevation_ultra,aspect_ultra,slope_ultra,rawah,como_a,hillshade_9am_min,hillnoon_min,2,2,high
13355,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,3,low
13356,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,low
13357,elevation_low,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_max,3,3,low
